book_id,title,user_id,rating,review
12,Time Enough for Love,32419,3,good
12,Time Enough for Love,32635,3,a little disappointed
12,Time Enough for Love,32748,3,ok
12,Time Enough for Love,33147,4,Love Old Books
12,Time Enough for Love,33207,3,good
12,Time Enough for Love,33872,5,good service
12,Time Enough for Love,34531,4,awesome
12,Time Enough for Love,34688,3,a little disappointed
12,Time Enough for Love,35259,4,fabulous
12,Time Enough for Love,35982,3,ok ok
12,Time Enough for Love,36031,4,interesting
12,Time Enough for Love,36695,3,a little disappointed
12,Time Enough for Love,37041,4,attractive book
12,Time Enough for Love,37153,4,awesome
12,Time Enough for Love,37834,4,Excellent
12,Time Enough for Love,38082,5,good service
12,Time Enough for Love,40251,4,Excellent
12,Time Enough for Love,40251,4,attractive book
12,Time Enough for Love,40490,3,ok
12,Time Enough for Love,40566,5,good service
12,Time Enough for Love,43985,3,can do better
12,Time Enough for Love,45493,5,best book
12,Time Enough for Love,48291,4,Love Old Books
12,Time Enough for Love,48297,2,Worst Heinlen novel for me by a fair margin.
12,Time Enough for Love,48482,3,not bad
12,Time Enough for Love,48687,5,good service
12,Time Enough for Love,49288,5,very good
12,Time Enough for Love,49289,5,"Superbly imaginative,humanity condensed"
12,Time Enough for Love,49295,5,good service
12,Time Enough for Love,49297,5,"Superbly imaginative,humanity condensed"
12,Time Enough for Love,49830,5,Timeless classic for any sci fi fan
12,Time Enough for Love,50101,5,attractive book
12,Time Enough for Love,50102,5,nice
12,Time Enough for Love,50104,5,"Superbly imaginative,humanity condensed"
12,Time Enough for Love,50133,5,good service
12,Time Enough for Love,50610,2,bad
12,Time Enough for Love,51065,3,good
12,Time Enough for Love,51166,4,very good
12,Time Enough for Love,51762,5,Timeless classic for any sci fi fan
12,Time Enough for Love,51838,4,attractive book
12,Time Enough for Love,52007,1,boring
12,Time Enough for Love,52036,1,bad 
12,Time Enough for Love,52469,5,Timeless classic for any sci fi fan
12,Time Enough for Love,52583,5,"Superbly imaginative,humanity condensed"
12,Time Enough for Love,53145,5,interesting
12,Time Enough for Love,53245,3,ok
13,Job: A Comedy of Justice,1169,3,ok
13,Job: A Comedy of Justice,2324,5,one of Heinlein's best books. It came in as good a condition
13,Job: A Comedy of Justice,3022,2,very boring
13,Job: A Comedy of Justice,3662,5,nice
13,Job: A Comedy of Justice,3922,5,one of Heinlein's best books. It came in as good a condition
13,Job: A Comedy of Justice,5115,4,Good Read!
13,Job: A Comedy of Justice,6063,4,interesting
13,Job: A Comedy of Justice,6342,5,one of Heinlein's best books. It came in as good a condition
13,Job: A Comedy of Justice,7001,3,not bad
13,Job: A Comedy of Justice,8167,4,Excellent
13,Job: A Comedy of Justice,8370,4,best book
13,Job: A Comedy of Justice,8484,3,not bad
13,Job: A Comedy of Justice,8510,3,not bad
13,Job: A Comedy of Justice,9246,3,not bad
13,Job: A Comedy of Justice,9731,3,not bad
13,Job: A Comedy of Justice,10249,3,not bad
13,Job: A Comedy of Justice,10288,3,good
13,Job: A Comedy of Justice,10509,5,stars Love this book
13,Job: A Comedy of Justice,10610,5,classic SciFi
13,Job: A Comedy of Justice,10944,4,It's in good shape but it took almost two months to arrive
13,Job: A Comedy of Justice,11285,3,ok
13,Job: A Comedy of Justice,11408,3,can do better
13,Job: A Comedy of Justice,11691,5,stars Love this book
13,Job: A Comedy of Justice,11692,5,very good
13,Job: A Comedy of Justice,11868,5,best book
13,Job: A Comedy of Justice,11927,4,It's in good shape but it took almost two months to arrive
13,Job: A Comedy of Justice,11945,4,nice
13,Job: A Comedy of Justice,12381,5,one of Heinlein's best books. It came in as good a condition
13,Job: A Comedy of Justice,12471,4,It's in good shape but it took almost two months to arrive
13,Job: A Comedy of Justice,12874,4,attractive book
13,Job: A Comedy of Justice,12946,5,attractive book
13,Job: A Comedy of Justice,13282,5,fabulous
13,Job: A Comedy of Justice,13776,4,It's in good shape but it took almost two months to arrive
13,Job: A Comedy of Justice,13794,3,not bad
13,Job: A Comedy of Justice,14546,5,interesting
13,Job: A Comedy of Justice,14603,5,classic SciFi
13,Job: A Comedy of Justice,15604,5,stars Love this book
13,Job: A Comedy of Justice,16569,3,ok
13,Job: A Comedy of Justice,17434,3,not bad
13,Job: A Comedy of Justice,17643,5,awesome
13,Job: A Comedy of Justice,19526,5,stars Love this book
13,Job: A Comedy of Justice,19724,5,best book
13,Job: A Comedy of Justice,19942,2,not so interesting
13,Job: A Comedy of Justice,20406,5,Excellent
13,Job: A Comedy of Justice,20782,3,not so interesting
13,Job: A Comedy of Justice,21217,4,best book
13,Job: A Comedy of Justice,21228,4,Good Read!
13,Job: A Comedy of Justice,21676,5,interesting
13,Job: A Comedy of Justice,21733,5,classic SciFi
13,Job: A Comedy of Justice,23612,5,attractive book
13,Job: A Comedy of Justice,25164,4,It's in good shape but it took almost two months to arrive
13,Job: A Comedy of Justice,25840,2,very boring
13,Job: A Comedy of Justice,26145,3,not bad
13,Job: A Comedy of Justice,26629,5,stars Love this book
13,Job: A Comedy of Justice,26718,5,awesome
13,Job: A Comedy of Justice,27834,4,It's in good shape but it took almost two months to arrive
13,Job: A Comedy of Justice,27934,5,awesome
13,Job: A Comedy of Justice,29819,4,stars Love this book
13,Job: A Comedy of Justice,30313,4,nice
13,Job: A Comedy of Justice,30794,4,Good Read!
13,Job: A Comedy of Justice,32338,4,nice
13,Job: A Comedy of Justice,32635,4,Good Read!
13,Job: A Comedy of Justice,32745,4,Excellent
13,Job: A Comedy of Justice,32748,5,classic SciFi
13,Job: A Comedy of Justice,32918,4,It was worth reading again
13,Job: A Comedy of Justice,33065,4,Excellent
13,Job: A Comedy of Justice,33697,5,classic SciFi
13,Job: A Comedy of Justice,33716,4,awesome
13,Job: A Comedy of Justice,36099,5,Excellent
13,Job: A Comedy of Justice,36695,4,fabulous
13,Job: A Comedy of Justice,37284,5,Excellent
13,Job: A Comedy of Justice,37834,4,It was worth reading again
13,Job: A Comedy of Justice,38865,2,not so interesting
13,Job: A Comedy of Justice,42508,4,It was worth reading again
13,Job: A Comedy of Justice,42574,4,awesome
13,Job: A Comedy of Justice,43622,4,It was worth reading again
13,Job: A Comedy of Justice,43985,4,Excellent
13,Job: A Comedy of Justice,44397,5,stars Love this book
13,Job: A Comedy of Justice,45269,5,attractive book
13,Job: A Comedy of Justice,45493,4,best book
13,Job: A Comedy of Justice,45554,4,It was worth reading again
13,Job: A Comedy of Justice,46482,5,attractive book
13,Job: A Comedy of Justice,47411,3,not bad
13,Job: A Comedy of Justice,47800,5,great
13,Job: A Comedy of Justice,48482,5,nice
13,Job: A Comedy of Justice,48559,4,It was worth reading again
13,Job: A Comedy of Justice,48687,5,awesome
13,Job: A Comedy of Justice,49288,5,great
13,Job: A Comedy of Justice,49289,5,best book
13,Job: A Comedy of Justice,49295,5,great
13,Job: A Comedy of Justice,49297,5,fabulous
13,Job: A Comedy of Justice,49298,2,not so interesting
13,Job: A Comedy of Justice,50096,5,nice
13,Job: A Comedy of Justice,50101,5,great
13,Job: A Comedy of Justice,50104,5,fabulous
13,Job: A Comedy of Justice,50133,5,great
13,Job: A Comedy of Justice,50999,3,not bad
13,Job: A Comedy of Justice,51480,2,not so interesting
13,Job: A Comedy of Justice,51838,4,fabulous
13,Job: A Comedy of Justice,52036,5,great
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,951,5,Quirky but Quality
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,1169,3, somewhat tedious
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,1952,5,interesting
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,2324,5,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,3087,3,can do better
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,3739,4,awesome
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,4536,5,Quirky but Quality
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,5115,3, somewhat tedious
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,5461,4,awesome
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,5645,5,awesome
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,6063,4,very good
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,6342,5,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,7001,3, somewhat tedious
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8167,4,interesting
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8178,5,Quirky but Quality
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8370,3, somewhat tedious
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8484,3,not bad
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8510,3,ok
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,9246,3, somewhat tedious
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,10111,4,attractive book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,10402,4,interesting
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,10944,4,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,11285,3,good
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,11692,5,Quirky but Quality
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,11927,3,can do better
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,11945,4,Excellent
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,12381,4,greta book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,12874,4,fabulous
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,12946,5,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,13794,3,ok
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,14546,5,attractive book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,14603,4,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,15604,4,awesome
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,16569,3, somewhat tedious
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,17434,4,awesome
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,17643,5,fabulous
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,18313,1,A dissapointment
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,19526,5,excellent Douglas Adams
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,19724,4,nice
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,20406,4,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,20782,4,nice
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,21228,4,fabulous
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,21676,5,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,21733,3,not electrifying
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,22164,2,A dissapointment
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,22602,3,can do better
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,23576,2,bad
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,24326,3,not bad
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,24834,5,Quirky but Quality
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,25182,4,fabulous
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,25840,3,Not what I expected.
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,26145,3, somewhat tedious
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,26629,4,awesome
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,27499,2,A dissapointment
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,27834,5,interesting
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,27934,4,Excellent
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,28767,1,A dissapointment
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,28824,3,good
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,29123,5,Quirky but Quality
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,29819,3,Not what I expected.
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,30313,4,awesome
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,30681,1,A dissapointment
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,32305,5,very good
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,32635,3,not electrifying
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,32745,4,nice
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,32748,5,excellent Douglas Adams
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,33065,4,awesome
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,33697,5,amazing
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,33716,3,Not what I expected.
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,36099,4,interesting
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,37284,3,not electrifying
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,37834,4,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,38865,2,bad
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,41074,4,fabulous
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,42404,3, somewhat tedious
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,42574,2,very boring
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,42810,4,interesting
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,43622,4,very good
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,44397,5,amazing
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,45269,4,nice
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,45493,4,excellent Douglas Adams
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,46421,5,nice
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,46482,5,excellent Douglas Adams
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,46977,4,nice
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,47411,4,very good
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,47800,5,fabulous
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,48559,3,Not what I expected.
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,48687,5,excellent Douglas Adams
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49288,5,amazing
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49289,5,interesting
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49295,5,best book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49297,5,excellent Douglas Adams
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49298,3,not electrifying
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,50096,5,amazing
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,50101,5,interesting
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,50133,5,attractive book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,51460,3,not bad
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,51480,3,Not what I expected.
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,51838,4,attractive book
14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,53292,5,amazing
15,The New York Trilogy,588,4,very good
15,The New York Trilogy,1169,4,interesting
15,The New York Trilogy,2171,4,Excellent
15,The New York Trilogy,2324,5,Brilliant
15,The New York Trilogy,2487,4,Very good
15,The New York Trilogy,2900,4,nice
15,The New York Trilogy,3087,5,Brilliant
15,The New York Trilogy,3662,4,Very good
15,The New York Trilogy,3739,4,fabulous
15,The New York Trilogy,3922,3,Too much waffle
15,The New York Trilogy,5272,5,Brilliant
15,The New York Trilogy,5461,5,fabulous
15,The New York Trilogy,5645,5,attractive book
15,The New York Trilogy,5885,4,Very good
15,The New York Trilogy,6063,3,Too much waffle
15,The New York Trilogy,6698,4,best book
15,The New York Trilogy,7001,4,Very good
15,The New York Trilogy,9731,4,Excellent
15,The New York Trilogy,10140,3,not bad
15,The New York Trilogy,10610,3,Too much waffle
15,The New York Trilogy,11285,3,ok
15,The New York Trilogy,11408,3,Too much waffle
15,The New York Trilogy,11569,4,Very good
15,The New York Trilogy,11691,4,Excellent
15,The New York Trilogy,11692,5,very good
15,The New York Trilogy,11927,2,bad quality book
15,The New York Trilogy,12381,5,nice
15,The New York Trilogy,12874,4,very good
15,The New York Trilogy,12946,4,Very good
15,The New York Trilogy,13034,4,Excellent
15,The New York Trilogy,13274,5,interesting
15,The New York Trilogy,13282,5,nice
15,The New York Trilogy,13544,4,fabulous
15,The New York Trilogy,13776,5,Brilliant
15,The New York Trilogy,13794,5,awesome
15,The New York Trilogy,13991,5,attractive book
15,The New York Trilogy,14192,4,Very good
15,The New York Trilogy,14546,5,fabulous
15,The New York Trilogy,14603,5,fabulous
15,The New York Trilogy,15604,3,Too much waffle
15,The New York Trilogy,16569,4,Excellent
15,The New York Trilogy,16913,5,awesome
15,The New York Trilogy,17228,5,Brilliant
15,The New York Trilogy,17434,4,best book
15,The New York Trilogy,17566,4,nice
15,The New York Trilogy,17984,4,Fascinating experimental work
15,The New York Trilogy,18031,5,best book
15,The New York Trilogy,18361,5,best book
15,The New York Trilogy,18798,3,good
15,The New York Trilogy,19724,5,interesting
15,The New York Trilogy,19729,4,Very good
15,The New York Trilogy,19942,4,interesting
15,The New York Trilogy,21676,5,Brilliant
15,The New York Trilogy,22164,4,awesome
15,The New York Trilogy,22602,4,Fascinating experimental work
15,The New York Trilogy,23303,4,Very good
15,The New York Trilogy,23576,5,Excellent
15,The New York Trilogy,23612,5,very good
15,The New York Trilogy,24326,5,attractive book
15,The New York Trilogy,24499,3,can do better
15,The New York Trilogy,25164,4,Fascinating experimental work
15,The New York Trilogy,25182,3,ok
15,The New York Trilogy,25840,5,very good
15,The New York Trilogy,26629,4,awesome
15,The New York Trilogy,27499,4,fabulous
15,The New York Trilogy,28767,3,Too much waffle
15,The New York Trilogy,30233,4,interesting
15,The New York Trilogy,30313,4,Fascinating experimental work
15,The New York Trilogy,30681,4,interesting
15,The New York Trilogy,32338,4,Very good
15,The New York Trilogy,32745,4,Fascinating experimental work
15,The New York Trilogy,32748,4,nice
15,The New York Trilogy,32923,5,very good
15,The New York Trilogy,33065,5,Brilliant
15,The New York Trilogy,33697,5,Excellent
15,The New York Trilogy,33716,4,Fascinating experimental work
15,The New York Trilogy,36099,5,fabulous
15,The New York Trilogy,36695,4,Fascinating experimental work
15,The New York Trilogy,37284,3,ok
15,The New York Trilogy,37834,5,Excellent
15,The New York Trilogy,38082,5,attractive book
15,The New York Trilogy,38475,4,attractive book
15,The New York Trilogy,42508,4,Fascinating experimental work
15,The New York Trilogy,42810,3,Too much waffle
15,The New York Trilogy,43622,3,good
15,The New York Trilogy,44397,5,attractive book
15,The New York Trilogy,45493,3,ok
15,The New York Trilogy,45554,5,Excellent
15,The New York Trilogy,47800,5,interesting
15,The New York Trilogy,48440,4,Fascinating experimental work
15,The New York Trilogy,48559,5,fabulous
15,The New York Trilogy,48687,5,attractive book
15,The New York Trilogy,49298,4,Very good
15,The New York Trilogy,50096,5,best book
15,The New York Trilogy,50101,5,Brilliant
15,The New York Trilogy,50104,5,Excellent
15,The New York Trilogy,50133,5,awesome
15,The New York Trilogy,51460,5,best book
15,The New York Trilogy,51480,3,Too much waffle
15,The New York Trilogy,53292,5,best book
16,City of Glass,1185,3,can do better
16,City of Glass,2487,5,awesome
16,City of Glass,2900,5,attractive book
16,City of Glass,3087,2,bad quality book
16,City of Glass,3662,5,interesting
16,City of Glass,3922,5,Excellent
16,City of Glass,5115,4,awesome
16,City of Glass,5461,4,nice
16,City of Glass,5645,4,attractive book
16,City of Glass,5885,5,Excellent
16,City of Glass,6063,4,awesome
16,City of Glass,6342,4,very good
16,City of Glass,6630,5,Excellent
16,City of Glass,8370,5,awesome
16,City of Glass,8510,5,interesting
16,City of Glass,9806,5,Excellent
16,City of Glass,10111,4,nice
16,City of Glass,10402,3,can do better
16,City of Glass,10509,5,nice
16,City of Glass,10610,3,can do better
16,City of Glass,10944,4,very good
16,City of Glass,11272,3,not bad
16,City of Glass,11691,4,attractive book
16,City of Glass,11692,4,attractive book
16,City of Glass,11927,5,very good
16,City of Glass,11945,5,fabulous
16,City of Glass,11999,3,not bad
16,City of Glass,12471,4,awesome
16,City of Glass,12946,5,attractive book
16,City of Glass,13407,5,very good
16,City of Glass,13794,3,can do better
16,City of Glass,13991,3,ok
16,City of Glass,14372,5,fabulous
16,City of Glass,16913,1,bad
16,City of Glass,17643,5,attractive book
16,City of Glass,17663,4,nice
16,City of Glass,18031,3,ok
16,City of Glass,18361,3,good
16,City of Glass,18798,3,can do better
16,City of Glass,19526,5,awesome
16,City of Glass,19724,4,nice
16,City of Glass,21217,5,very good
16,City of Glass,21228,5,fabulous
16,City of Glass,21487,4,nice
16,City of Glass,21676,4,awesome
16,City of Glass,23576,4,interesting
16,City of Glass,23612,4,awesome
16,City of Glass,24143,4,nice
16,City of Glass,24326,4,best book
16,City of Glass,24499,3,good
16,City of Glass,24834,4,attractive book
16,City of Glass,24845,5,interesting
16,City of Glass,25164,4,nice
16,City of Glass,26579,4,best book
16,City of Glass,27834,5,interesting
16,City of Glass,28158,4,attractive book
16,City of Glass,28767,4,interesting
16,City of Glass,28824,4,Excellent
16,City of Glass,29703,3,can do better
16,City of Glass,29951,2,bad quality book
16,City of Glass,30233,1,bad
16,City of Glass,30313,5,attractive book
16,City of Glass,32055,3,not bad
16,City of Glass,32305,1,bad
16,City of Glass,32745,4,nice
16,City of Glass,32748,3,can do better
16,City of Glass,32923,4,fabulous
16,City of Glass,33065,4,best book
16,City of Glass,33872,3,ok
16,City of Glass,36099,5,interesting
16,City of Glass,37284,4,Excellent
16,City of Glass,37834,5,awesome
16,City of Glass,38082,5,best book
16,City of Glass,38798,3,can do better
16,City of Glass,42404,5,attractive book
16,City of Glass,43622,2,bad quality book
16,City of Glass,43985,1,bad quality book
16,City of Glass,44397,5,attractive book
16,City of Glass,45269,4,best book
16,City of Glass,45554,4,interesting
16,City of Glass,46139,5,attractive book
16,City of Glass,46482,5,awesome
16,City of Glass,46977,2,bad
16,City of Glass,47476,2,bad
16,City of Glass,47730,5,Excellent
16,City of Glass,47800,4,attractive book
16,City of Glass,48482,3,good
16,City of Glass,48687,5,very good
16,City of Glass,49288,5,interesting
16,City of Glass,49289,5,fabulous
16,City of Glass,49295,5,Excellent
16,City of Glass,49297,5,fabulous
16,City of Glass,50096,5,awesome
16,City of Glass,50101,5,very good
16,City of Glass,50104,5,interesting
16,City of Glass,50133,5,interesting
16,City of Glass,51166,4,Excellent
16,City of Glass,51460,4,very good
16,City of Glass,51838,4,best book
16,City of Glass,52036,2,bad
17,Killing Yourself to Live: 85% of a True Story,314,4,Excellent
17,Killing Yourself to Live: 86% of a True Story,439,5,best book
17,Killing Yourself to Live: 87% of a True Story,1136,3,ok
17,Killing Yourself to Live: 88% of a True Story,1169,3,good
17,Killing Yourself to Live: 89% of a True Story,1185,4,nice
17,Killing Yourself to Live: 90% of a True Story,2077,5,fabulous
17,Killing Yourself to Live: 91% of a True Story,2171,5,best book
17,Killing Yourself to Live: 92% of a True Story,3114,5,Excellent
17,Killing Yourself to Live: 93% of a True Story,3662,4,awesome
17,Killing Yourself to Live: 94% of a True Story,3922,5,awesome
17,Killing Yourself to Live: 95% of a True Story,5379,4,awesome
17,Killing Yourself to Live: 96% of a True Story,5885,5,interesting
17,Killing Yourself to Live: 97% of a True Story,6252,3,can do better
17,Killing Yourself to Live: 98% of a True Story,6630,5,attractive book
17,Killing Yourself to Live: 99% of a True Story,7563,2,bad
17,Killing Yourself to Live: 100% of a True Story,8454,4,very good
17,Killing Yourself to Live: 101% of a True Story,9722,4,interesting
17,Killing Yourself to Live: 102% of a True Story,10140,4,best book
17,Killing Yourself to Live: 103% of a True Story,10146,4,very good
17,Killing Yourself to Live: 104% of a True Story,10246,4,fabulous
17,Killing Yourself to Live: 105% of a True Story,10335,4,fabulous
17,Killing Yourself to Live: 106% of a True Story,10610,5,interesting
17,Killing Yourself to Live: 107% of a True Story,10944,5,fabulous
17,Killing Yourself to Live: 108% of a True Story,11239,4,interesting
17,Killing Yourself to Live: 109% of a True Story,11599,5,awesome
17,Killing Yourself to Live: 110% of a True Story,11691,4,awesome
17,Killing Yourself to Live: 111% of a True Story,11854,3,not bad
17,Killing Yourself to Live: 112% of a True Story,12471,4,very good
17,Killing Yourself to Live: 113% of a True Story,12476,1,very boring
17,Killing Yourself to Live: 114% of a True Story,13274,5,nice
17,Killing Yourself to Live: 115% of a True Story,13282,5,very good
17,Killing Yourself to Live: 116% of a True Story,13360,4,awesome
17,Killing Yourself to Live: 117% of a True Story,13544,5,fabulous
17,Killing Yourself to Live: 118% of a True Story,14222,3,can do better
17,Killing Yourself to Live: 119% of a True Story,14936,4,best book
17,Killing Yourself to Live: 120% of a True Story,15494,4,Excellent
17,Killing Yourself to Live: 121% of a True Story,16569,3,can do better
17,Killing Yourself to Live: 122% of a True Story,16913,4,nice
17,Killing Yourself to Live: 123% of a True Story,17663,5,attractive book
17,Killing Yourself to Live: 124% of a True Story,17984,4,interesting
17,Killing Yourself to Live: 125% of a True Story,18031,3,ok
17,Killing Yourself to Live: 126% of a True Story,18313,5,best book
17,Killing Yourself to Live: 127% of a True Story,18361,4,very good
17,Killing Yourself to Live: 128% of a True Story,18798,3,not bad
17,Killing Yourself to Live: 129% of a True Story,19171,5,interesting
17,Killing Yourself to Live: 130% of a True Story,19724,5,very good
17,Killing Yourself to Live: 131% of a True Story,19729,4,interesting
17,Killing Yourself to Live: 132% of a True Story,19984,5,awesome
17,Killing Yourself to Live: 133% of a True Story,20076,3,can do better
17,Killing Yourself to Live: 134% of a True Story,20848,4,Excellent
17,Killing Yourself to Live: 135% of a True Story,21228,5,very good
17,Killing Yourself to Live: 136% of a True Story,21713,4,interesting
17,Killing Yourself to Live: 137% of a True Story,22534,3,can do better
17,Killing Yourself to Live: 138% of a True Story,22602,4,fabulous
17,Killing Yourself to Live: 139% of a True Story,23612,4,attractive book
17,Killing Yourself to Live: 140% of a True Story,24499,4,fabulous
17,Killing Yourself to Live: 141% of a True Story,24582,4,very good
17,Killing Yourself to Live: 142% of a True Story,24845,5,interesting
17,Killing Yourself to Live: 143% of a True Story,25164,3,not bad
17,Killing Yourself to Live: 144% of a True Story,26053,4,Excellent
17,Killing Yourself to Live: 145% of a True Story,26145,4,interesting
17,Killing Yourself to Live: 146% of a True Story,26629,4,awesome
17,Killing Yourself to Live: 147% of a True Story,26718,5,interesting
17,Killing Yourself to Live: 148% of a True Story,27612,5,nice
17,Killing Yourself to Live: 149% of a True Story,28158,4,interesting
17,Killing Yourself to Live: 150% of a True Story,28824,3,ok
17,Killing Yourself to Live: 151% of a True Story,29031,5,very good
17,Killing Yourself to Live: 152% of a True Story,29689,3,can do better
17,Killing Yourself to Live: 153% of a True Story,30833,5,very good
17,Killing Yourself to Live: 154% of a True Story,30944,5,awesome
17,Killing Yourself to Live: 155% of a True Story,31001,3,not bad
17,Killing Yourself to Live: 156% of a True Story,32592,4,very good
17,Killing Yourself to Live: 157% of a True Story,32635,5,Excellent
17,Killing Yourself to Live: 158% of a True Story,33065,4,attractive book
17,Killing Yourself to Live: 159% of a True Story,33147,2,bad
