ProductID,UserID,Rating,Text
949,AVpf_4sUilAPnD_xlwYV,5,It's a very rich purple. More red hued but does it's work.Semi permanentI really disliked it's smell.Very strong!
697,AVpf_4sUilAPnD_xlwYV,1,Doesn't work without bleach ....why are u selling a colour without bleach then include it ...too much high price
1060,AVpf_4sUilAPnD_xlwYV,5,Nice purple. Doesn’t stay for too long. Pretty good. Colored extremely dark hair. Buy hair bleach and developer with it.
1002,AVpf_4sUilAPnD_xlwYV,1,Color didn't showup after applying. Waste of money
949,AVpf_4sUilAPnD_xlwYV,4,I liked this product a lot. Color comes out to be so natural looking. I told my friends too to use the same.
684,AVpf_4sUilAPnD_xlwYV,5,"Great Taste, i Regularly Eat Nice Time Biscuit, Got Free Delivery on Amazon Prime."
862,AVph0EeEilAPnD_x9myq,4,Little broken
862,AVqkIdntQMlgsOJE6fuB,4,Good biscuits but broken inside the pack
862,AVqkIhxunnc1JgDc3kg_,5,Really nice
910,AVqkIhxunnc1JgDc3kg_,5,It actually provides a very shiny effect while protecting your hair.And it leaves them with a very pleasant fragrance 💕💕💕💕
89,AVzvXXwEvKc47QAVfRhx,1,its so bad...makes ur hait sticky and oily dnt buy it
862,AVpgdkC8ilAPnD_xsvyi,4,"Gloves, user manual mentioned on the pack but there inside each pack, need to check how many days color remains, good offer price."
862,AV1YnR7wglJLPUi8IJmi,2,Average product. Lasts only for aweek
862,B071WRP912,4,Okay product
823,B071WRP912,5,Super product
910,B071WRP912,1,It is all full of chamical
862,B071WRP912,5,Goid quality mixed with perfect and fast service of amazon.........I am a proud amazon buyer.
6969,B075P2RKDG,1,Very bad smell not at all recommended.
9696,B075P2RKDG,1,Someone has already opened this
697,B075P2RKDG,1,Got a open sealed...to our surprise...this isn't eligible for return.....
9696,B075P2RKDG,5,Best sandal product ever..That smell was wow..Thank you Amazon
9696,B075P2RKDG,5,Awesome product truly genuine and good for skin
333,B075P2RKDG,5,It brightens the skin and gives a glow to our skin.
333,B075P2RKDG,1,"Lots of burning sensation, definitely has some chemicals"
333,B075P2RKDG,1,Disappointed with the product. Seals were broken for both the received items !MRP itself is rs. 165. So discount is just an eyewash!
333,B075P2RKDG,4,Not too good n long lasting scent.OK OK product
444,B075P2RKDG,1,"Does not satisfy my expectations.Very less fragrance, quality not upto the mark.Other brands are good, check for yourself"
444,B075P2RKDG,5,Mysore Sandal is much ahead of any other sandal soaps by miles. All other Sandal soaps are Scandal.Jasmine and Rose are 4 Star
444,B075P2RKDG,5,Awesone smell.doesnt crumble up in water either.👍
8001,B075P2RKDG,5,Awesome.. my mom won't use any other soap apart from this. She loves the new range. Rose fragrance is amazing..
8001,B075P2RKDG,4,Quality of the packing by manufacturer needs to improve!
8001,B075P2RKDG,1,Don't think this is original.The golden seal on inside plastic box seems to have been tampered with and resealed with plastic tape.
369,B075P2RKDG,1,Today l received package in good condition but when l open i found first soap packet in opening condition and there is no soap only soap case
369,B075P2RKDG,1,No discount is being provided seller. Information provided is wrong.
1095,B075P2RKDG,5,Love this smell. Beautiful product.Good packaging. Thanks to Amazon also.
1095,AVqVGZNvQMlgsOJE6eUY,4,Not that great smell like mysore sandal soap
369,AVpfwS_CLJeJML43DH5w,5,Agarbatti is excellent but its mrp is only Rs 55(per packet).....so don't go on mrp shown by amazon....
777,B078X5298B,1,Worst product. Product is not working after 10days.
767,B078X5298B,5,Thank you for changing the timer
1080,B078X5298B,5,Best Product in these price segment.
1077,B078X5298B,2,Damaged piece..
1049,B079TXZ142,5,Excellent soap... 79% TFM... amazing scent... Once you try it you won't try another soap...
847,B079TXZ142,5,The best soap available. Have been using it for more than 3 decades. Will not move out of this one. Ever.
1080,B079TXZ142,4,Stands for quality and light smell after the bath stays hours together
858,B079TXZ142,4,"Value for money because I got 8 soaps in Rs 250 /- including shipping ordered during Amazon sale b/w 29th September - 4 th October.Definitely,value for money ."
858,B079TXZ142,3,It's too dry.Best suited for oily skin.Other skin types best avoid this.
1077,B079TXZ142,5,Good Product. Scent is good as other products of cinthol.
1077,B079TXZ142,5,Nice perfect cinthol deodorant soap really good and extraordinary...
1077,B079TXZ142,5,"Using the soap since 20 years.Dont need to go in details as shown in my ratingsfor vfm,scent and freshness."
1095,B079TXZ142,5,One should not hesitate in buying this product. The original scent and freshness is to die for if you are old school.
1095,B079TXZ142,5,"Good product. But the manufactured date is 2018, near about nine months before product. This is the cheating business."
767,B079TXZ142,5,Best always
1077,B079TXZ142,5,Nice Fragrance and soft.. Feels very refreshing using it
1065,B079TXZ142,4,Good deal
1065,B079TXZ142,4,It's a good product by Cinthol .I loved the fragrance of the soap and it is very pleasant in smell
853,B079TXZ142,5,"It has been a classic since 2 decades or so, something's never change. Always loved it."
1120,B079TXZ142,5,"Well I loved the soap. The smell is available till the soap gets thinner, which is not to be found on many others.Will surely recommend it."
1077,B079TXZ142,4,Nice fragrance and comfortable to use.Not the best price.
847,B079TXZ142,5,"Excellent deoderising soap with tcc.Useful especially in summer,skin brightening soap"
1080,AVsRjfwAU2_QcyX9PHqe,1,"After reading so many great reviews, was eagerly waiting for this face wash but when I opened it the tube was half empty...very disappointed."
1077,AVsRjfwAU2_QcyX9PHqe,1,"when I opened it the tube was half empty, it was not even packed..very disappointed."
1077,AVsRjfwAU2_QcyX9PHqe,1,"After reading so many great reviews, was eagerly waiting for this face wash but when I opened it the tube was half empty, it was not even packed..very disappointed."
847,AVsRjfwAU2_QcyX9PHqe,1,Waste of money. Do not buy . No results.
697,B071WRP912,5,The taste was awesome and the juice was thick. Value for money ....Loved it !!
949,B071WRP912,4,Tastes like original mango pulp and acidic. Very good.
1003,B071WRP912,5,quality and product is very good. And this is definitely worth for your money
684,B078X5298B,4,Their guava drink is very thick and in comparison this is quite diluted. It tastes well but I wonder if my package was tampered with.
444,B078X5298B,4,Good product
1060,B078X5298B,1,Didn’t taste good
1060,B078X5298B,4,Not bad
1060,B078X5298B,5,Awesome packaging... current dated product... Amazon done a great job...
949,B078X5298B,5,Its very tasty drinks
697,B078X5298B,5,Flavour is Excellent🤤🤤.Go for it🔥🔥
1060,B078X5298B,1,Family fun pack! They supposedly forgot to mention its as ant family. God dammit there was live 🐜 ants in it! Are you serious! I just throwed it
1002,AVsRjfwAU2_QcyX9PHqe,1,This product was supplied in damaged condition.The package is damaged and full of ants inside.Also the app states this product do not qualify for return.
949,AVsRjfwAU2_QcyX9PHqe,1,"Seems damaged pack delivered with ants inside. Not one or two, thousands of them . Ants spread in whole kitchen now."
684,B07DCXBQPV,1,Seal was brokenAnd totally damaged packet..
862,B07DCXBQPV,4,More of an air freshener and smells good
862,B07DCXBQPV,3,I have orderd two spray bottle and recieved only one cap. One spray os with cap and one without. Smell is also not so good.
862,B07DCXBQPV,5,Much needed product during this pandemic
910,B07DCXBQPV,5,Best but price is on mrp no discount
89,B07DCXBQPV,5,"Product is aqurate, original, recently manufacture. Seal is ok, good condition, good packaging. Completely satisfied."
862,B07DCXBQPV,2,"I have doubt, is this original or duplicate product..May b duplicate one..."
862,B07DCXBQPV,5,The quality of the product is very good. Buying dettol soap in a special offer on Amazon is always beneficial
862,B07DCXBQPV,1,I am received my order thats have past more then one year from his mfg. Date why current mfg. Date product is not sended
823,B07DCXBQPV,2,Less useful product.instead buy dettol original and add to water in which clothes are soaked.waste of money
910,B07DCXBQPV,1,Bottle was not sealed. Not expected this from such a big brand. May b it's fake product
862,B07DCXBQPV,3,Dettol antiseptic liquid original is far better in all terms rather than this product. Not helpful in removing odors
6969,B07DCXBQPV,2,Out of two bottles one bottle is unsealed . I don’t understand how it is opened before delivery please answer my quire 1st is sealed 2nd is already opened
9696,B07DCXBQPV,5,"Fantastic product, must have as essentials now .. leaves a good frangrance on clothes and ofcourse hygeine wise plys marks"
9696,B07DCXBQPV,5,Why this product isn't seal packed. I have ordered twice but both time it came open. What if the quality is compromised.
9696,AVqVGZNvQMlgsOJE6eUY,5,Nice product... Less price on offer period... Original product... Stylish watch...
9696,AVqVGZNvQMlgsOJE6eUY,5,Nice watch...
333,B07FPSB76P,1,Got damaged itemNot supportive and fast actions taken!
333,B07FPSB76P,5,"Simply awesome...!Spacious, looks good, No issues as of now. If you are thinking about getting it.. well just go for it...! 👍👌"
333,AVphgVaX1cnluZ0-DR74,5,"I have hyperpigmentation , have been using this cream since 1 week , my hyperpigmentation has bee reduce to an extent . Will update you in few months 🙂👍🏻"
333,AVqVGZN9QMlgsOJE6eUZ,1,Here is an honest review... please think twice before buying this product... instead of removing pimples...there was pimples all over my face
444,AVpftoij1cnluZ0-p5n2,1,this product will help reducing them and also stop further breakouts..this product is of no use.
444,AVqkIhxunnc1JgDc3kg_,4,Nice soap with good fragrance
444,B07H3V7LNR,1,Very bad product... spoils hair. Do not buy it.
8001,B07H3V7LNR,5,Very good product
8001,B07H3V7LNR,5,"Its far better than hair oil you feel the result immediately after applying... Also the Fragrance is just ""wow..."
8001,B07H3V7LNR,5,nice and good fragrance. after using this my hair is wow so smooth . overall its very good
369,B07H3V7LNR,5,Good product but still expensive.I love the smell it has and it help me with my frizi hair and my hair gets less tangled.
369,B07H3V7LNR,5,Value for money ❤ nice serum mrp is 630 I got it for 440 .. Best serum at best price
1095,B07H3V7LNR,3,Two of them were cap less 🙄
1095,B07H3V7LNR,5,Best product
369,B07H3V7LNR,5,Great for hair
777,B07H3V7LNR,5,Its far better than hair oil you feel the result immediately after applying.
767,B07H3V7LNR,5,Value for money my wife uses it and its way cheaper than buying from market Happy to save some money.
1080,B07H3V7LNR,5,I'm looking like tigress. I love it. 😘😘
1077,B07H3V7LNR,5,"Very nice product,,, easy too use with gud colout"
1049,B07H3V7LNR,2,"Product is good , but the final color is not it must be , it is reddish color"
847,B07H3V7LNR,4,Good nice colour
1080,B07H3V7LNR,3,"Wrong information given,it's pack of one and not pack of 8 as described."
858,AVphgVaX1cnluZ0-DR74,5,Awesome product. Worth the price and convenience. The taste is amazing.
858,AVqVGZN9QMlgsOJE6eUZ,5,Got it on deal arnd @190 rs.
1077,AVpftoij1cnluZ0-p5n2,1,Its hard to believe how much they have gone down on the quality aspect compared to what it was 5 years back.
1077,AVqkIhxunnc1JgDc3kg_,5,Bought it for Rs.182 instead of rs.216. all of you know the quality of tata tea very well. If you don't then try this product and you qon
1077,AVphgVaX1cnluZ0-DR74,1,"Looks Like Duplicate, When buy from Near by Grocery Shop, the taste is different.Delivered in Amazon pantry packets taste is very inferior, no aroma and color."
1095,AVqVGZN9QMlgsOJE6eUZ,5,Product is good but paid more than MRP. N
1095,AVpftoij1cnluZ0-p5n2,3,The product is good. But MRP in the packet is 365/- whereas Amazon is showing as 400/-. This is not correct
767,AVqkIhxunnc1JgDc3kg_,3,"Quality is just ok, don't expect Tata tea gold,and tajmahal type taste and quality,It's average dust tea with average taste and aroma"
1077,B07MKNRBFS,4,"Fastrack after sales service is poor, still product is awsm n stylish. Using from last 1 and half year"
1065,B07MKNRBFS,5,"I gifted this to my friend on her birthday, she is very happy with the product.."
1065,B07MKNRBFS,5,Such a nice watch at this price.... Wonderful..... Happy with the purchase
853,B07MKNRBFS,4,Good. She liked!
1120,B07MKNRBFS,5,"toooooo lovely cute amazing choooooo chweeeeet very pretty, i got this at 1020rs after amazon pay cash back discount"
1077,B07MKNRBFS,5,Attractive product.. Also it was delivered within 1 day.. Happy with product as well as delivery time.
847,B07MKNRBFS,5,Owesome look in good budget.I have 1 question if i got any problem with this watch so where i go???Any service centre.
1080,B07MKNRBFS,5,"I bought this for a teenager (18 approx). The product came very well. No damage, no quality issues. All good there. Over all it came upto my expectations"
1077,B07MKNRBFS,5,This is very good product amazing products
1077,B07MKNRBFS,1,I bought this 5 months back but so called leather is loosing its colour. Plz don't buy these people are loosing in the name of brand.
847,B07MKNRBFS,4,"Awesome product, looks genuine original"
697,B07MKNRBFS,5,I like it..
949,B07MXKMWT5,4,Same as shown in a picture. Value for money. Very quick delivery 👍
1003,B07MXKMWT5,4,Watch is good enough to be bought.But don't trust about its delivery period.They don't deliver on time
684,B07MXKMWT5,5,"It's good and looks premium, it's dial is bigger than I thought.It's worth the price ₹1500/- and probably a steal deal to go with :)"
444,B07MXKMWT5,4,Cost is 15-20% higher than factory price I believe..But quality of watch is superior..I purchased this for my Dad & has been running good for last 5-6 months..
1060,B07MXKMWT5,5,Really amazing product in this budget
1060,B07MXKMWT5,5,Nice watch you must buy it
1060,B07MXKMWT5,2,It not working if not wearing for one day .is it a automatic watch? Not mentioned in specifications.
949,B07MXKMWT5,4,Good product. In big billion sale I got it in 1300 rs....otherwise its sold at 1995 rs.
697,B07MXKMWT5,5,Nice steel.
1060,B07MXKMWT5,3,Look niceLight weightBut after 6-8 month it's not working properly... Sometimes it's ohk sometimes it's automatically slower
1002,B07MXKMWT5,2,I do have it sometimes. But the quality has been reduced.
949,B07MXKMWT5,4,Original and nice
684,B07MXKMWT5,5,Best Mango Based Cool drink available in the market.Price is same as offline stores.
862,B07MXKMWT5,1,When the product arrive it was kind of dirty. The product has the expiry date smudged out. The taste is horrible
862,B07MXKMWT5,5,Nice teast
862,B07MXKMWT5,1,Received this bottle for which the expiry date has already past. And there is no way I can return this.
910,B07NLR9YPZ,5,Suuuuuuuper.. deodorant soap very nice....no doubt about..buy always use must & should realy great soap.... thanks to Amazon discount price...
89,B07NLR9YPZ,4,Quality is always best but this time price is high but for prime member free delivery and fast delivery option is there and this is good.
862,B07NLR9YPZ,4,"Cintol has been the same for years. This is not a premium soap with moisturizer etc, but a good sent soap. Lasts long and sometimes feels its too long to use"
862,B07NLR9YPZ,5,For daily use essential it is very good product.
862,B07NLR9YPZ,5,Perfect packing. a best customer friendly seller app always 5⭐
823,B07NLR9YPZ,5,Best in price range
910,B07NLR9YPZ,5,I like this soap. It's really good
862,B07NLR9YPZ,4,Good soap
6969,B07NLR9YPZ,5,Fress and nice
9696,B07NLR9YPZ,5,Good product and smell is nice
9696,B07NLR9YPZ,5,Nice soap
9696,B07NLR9YPZ,5,"Great Soap bar, The only catch is the free bar is only half the size of the regular bar.However i use it for my travel kit."
9696,B07NLR9YPZ,4,Good but not too long lasting depends on u r sweat.heee
333,B07NLR9YPZ,2,"Not gud bad smell,it's not deo soap"
333,B07Q2B5Z9D,5,"I did exchange with BEST Price in the market and everything went well, no doubt about that, In fact, Product delivered on promised date, and the quality is too good."
333,B07Q2B5Z9D,1,"On each box the MRP is mentioned as rs 160 , for pack of 3 packs it become rs480 but they are selling at rs495 for 3 boxes ,Kindly take a action against this"
333,B07Q2B5Z9D,2,The smell did not last for a week also. It was strong on the first day. After that one couldn't make out the presence of this product at all.
444,B07Q2B5Z9D,5,I think one the best product I have used...It just freshens ur mood... Better than its odonil counterparts... The scent spreads evenly.. just go for it..
444,AVph0EeEilAPnD_x9myq,5,"After 1 week of use, Seems perfect.10/10 for looks.Date,Day and Hour are in perfect sync."
444,AVqkIdntQMlgsOJE6fuB,5,Black Beauty
8001,AVsRjfwAU2_QcyX9PHqe,3,good watch from titan house.But it is very big to my wrist.
8001,AVsRjfwAU2_QcyX9PHqe,5,I'm SO happy after getting this
8001,AVzvXXwEvKc47QAVfRhx,4,Very Nice Product...
369,AVpgdkC8ilAPnD_xsvyi,4,Simply awesome
369,AV1YnR7wglJLPUi8IJmi,5,Great product loved it ....
1095,AVsRjfwAU2_QcyX9PHqe,5,Classic watch for formal occasions. Satisfied with the quality of the product and service of amazon.
1095,AVph0EeEilAPnD_x9myq,3,Amazing watch....but belt damaged in 2 months... What do I do?
369,AVqkIdntQMlgsOJE6fuB,5,Strap could have been better.
777,B07NLR9YPZ,2,"A Tata product, good watch with pathetic strap. Strap will break in two after a month of use."
767,B07NLR9YPZ,5,Watch is okBut belt is so lower quality in after 2months
1080,AVzvXXwEvKc47QAVfRhx,4,Happy to buy this product by amazon .its original and quality product and same design as ordered.
1077,AVpgdkC8ilAPnD_xsvyi,5,"Looking decent, worth buy, No problem after 3 Month of use"
1049,AV1YnR7wglJLPUi8IJmi,5,I have purchased for my father. He really liked it. Thanks Amazon for quick delivery.
847,B07NLR9YPZ,5,"Very nice ,fast delivery, I like it"
1080,B07NLR9YPZ,5,Awesome watch. Love this product in this price
858,AVqVGZNvQMlgsOJE6eUY,1,The product is almost similar to the actual one.. But the day and date cycle not working properly..
858,AVqVGZNvQMlgsOJE6eUY,4,Good one .but date is wrongly represented
1077,AVqVGZNvQMlgsOJE6eUY,4,Nice product
1077,AVqVGZNvQMlgsOJE6eUY,1,Buying such a costly product even without cell in it. At least you should have given a cell with it.
1077,AVqVGZNvQMlgsOJE6eUY,5,Nice watch
1095,B07S55SML2,5,Looks really nice. Great to wear for formals. A surprise gift and satisfied product.
1095,B07S55SML2,5,Very good watch.... I like it... I gifted it to my husband for his birthday... he is so happy...
767,B07VYRQFBJ,5,"Works well , leaves good smell, slightly overpriced"
1077,B07VYRQFBJ,1,The product was not in sealed condition and I feel it is adulterated also
1065,B07VYRQFBJ,5,its nice one
1065,B07VYRQFBJ,5,Already using dettol lime fresh (green) from its launch which is a great product but this menthol cool (blue) is best
853,B07VYRQFBJ,4,Scent & freshness average but longevity bad.
1120,B07VYRQFBJ,3,It's ok for the Price. Fragrance is average
1077,B07VYRQFBJ,5,"new and genuine product delivered before time, cheaper than marketi feel fresh after bath"
847,B07VYRQFBJ,5,Nice product
1080,B07VYRQFBJ,2,Product packaging
1077,B07VYRQFBJ,5,"Value for money, i got it for RS 19 per/piece"
1077,AVqkEM34QMlgsOJE6e8q,1,So bad product...My hair falling increase too much..I order shampoo mask and oil.. nothing stop hairfallAfter 3 to 4 wash my hair falling so badly...
847,AVqkEM34QMlgsOJE6e8q,1,I purchased both oil and shampoo after watching fake YouTube and customer review.After first day of use of oil and shampoo my hairfall increased.
697,B07NLR9YPZ,5,It is completely natural so I feel safe for my son. Before I used dento shine tooth paste. But this has changed a lott. Just go for it . It safe.
949,AVpfIfGA1cnluZ0-emyp,5,i bought it for 2nd time very satisfied
1003,AVphLY7v1cnluZ0-_Ty0,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay."
684,B07Q2B5Z9D,5,Best. Smells awesome. And It's Dettol. So I can trust it blindly.
444,B07Q2B5Z9D,5,"Its not an antiseptic like regular dettol, its disinfectant used for mobbing floors. So it should not be used for shaving purposes"
1060,AVqkEM34QMlgsOJE6e8q,1,Damaged product found seal broken and difference in quantity in each bottle
1060,B07Q2B5Z9D,3,Good for floors but won't recommended for daily bath or baby bath and in washing because of fragrance.
1060,AVpfIfGA1cnluZ0-emyp,5,Original product
949,B07Q2B5Z9D,5,"Original Product with good packaging, longer expiry date and less price than usual MRP. A must buy product for every household. Got it at 151/- Rs."
697,B07Q2B5Z9D,5,Great deal and good packaging. Packaging so impressive. Words are too short for defining. Thanks Amazon
1060,AVqkEM34QMlgsOJE6e8q,1,"The seal of the cap was opened when received.Also, the quantity seem to be less than actually written on the product as seal was opened."
1002,B07Q2B5Z9D,3,Item is ok. Costlier (Rs 76 ) than MRP Price.
949,AVpfIfGA1cnluZ0-emyp,4,Itz lyk mysore Sandal.. But mysore Sandal comes only 10 to 13 days for my kids to bath.. But this soap come one month for the same usage.. Value for money
684,AVphLY7v1cnluZ0-_Ty0,2,The soap doesn't feels good to me. Appears a bit hard. Although price wise its cheap but I personally didn't like it.
862,AVqkEM34QMlgsOJE6e8q,1,"I was mislead by the reviews. Overall, its a cheap soap. There are definitely better soaps of Sandal available in the market from different brands."
862,B0818ZYVH1,5,Better than what it looks here. Happy with it.
862,B07Q2B5Z9D,5,Soo beautiful watch but now the glass has broken.Now it is in warranty period.So what should I do.
910,B07Q2B5Z9D,5,Very nice ... Dial is looking awesome ... Liked it very much.
89,B0818ZYVH1,5,It is good to wear & classic look ...
862,B0818ZYVH1,5,"Amazon fast delivery, got it for ₹962 on Grand sale. Worth the price. No doubt. go for it."
862,B0818ZYVH1,5,"Great product,i love it,it's original,thanks Amazon for providing this time real product,plz maintain quality product in future.thanks a lot"
862,B0818ZYVH1,5,the best product ...Dear Amazonplease keep providing your best services to all people..like this..
823,B0818ZYVH1,5,I love the quality of this productThis is an awesome watchThe product quality is very good and very light weight the of watch os.
910,B0818ZYVH1,5,My favorite premixed Masala Tea... I only wish the policy of limited quantities of this product per customer is removed.
862,B0818ZYVH1,5,We are regularly using this tea..Best option for early morning busy routines..Just pour hot or warm water and your tea is ready..Purchased several times now..
6969,B0818ZYVH1,5,Best instant teaoutstanding taste masala tea😋
9696,B0818ZYVH1,1,waste of moneyi don't like 😞i think is old stock
9696,B0818ZYVH1,1,The packet was torn... Strange flavour. Not like the original.
9696,B0818ZYVH1,4,I THINK THIS PRODUCT IS NOT ORIGINAL.FLAVOUR WAS SO DIFFRENT.
9696,B0818ZYVH1,5,"Nice product. However, would like an option of 'Lemon Grass' flavour also, at the same price."
333,B0818ZYVH1,1,Uselees teaDont know the method
333,B0818ZYVH1,5,Excellent tea very very strong tea previous i used taj mahal tea that's a very very worst product love you society Premium tea
333,B0818ZYVH1,5,Strong tea. I prefer it this way.
333,B0818ZYVH1,3,Average
444,B0818ZYVH1,1,waste product
444,B0818ZYVH1,5,Super stuff
444,B0818ZYVH1,3,The reason I declined the purchase was that it was to light.A thief can easily take it and open it in their own sweet time.Therefore I declined the purchase
8001,B082KY37BL,1,Has absolutely no perfume at all... and it is blue in colour not transparent from as it is shown in Cinthol Ad.Total waste
8001,B082KY37BL,1,I have ordered 4+1=5 pcs cinthol soapBut I have received only 4 pcs Shop1 pcs shop is missing in my order
8001,B082KY37BL,5,Verry good
369,B082KY37BL,5,My wife likes it. She has been using this brand of soap for years. Not much else to say. It’s a bar of soap.
369,B082KY37BL,1,It's cheating under broad day light.
1095,B082KY37BL,1,All time biskits are broken.
1095,B082KY37BL,3,"FLAVOR WAS GOOD, TASTE TOO BUT MOST OF THE BISCUITS IN THE PACK WERE BROKEN .THIS IS DUE TO POOR HANDLING AND TRANSPORT BY THE SUPPLIER I SUPPOSE"
369,B082KY37BL,5,The size of the biscuits for the price is a joke. Taste is not good.
777,B082KY37BL,5,Hi .. Great taste and found too good for grandparents. I m sure they will like it...
767,B082KY37BL,1,This product tastes like saw dust
1080,AVqkEM34QMlgsOJE6e8q,1,Eight soaps delivered while the packing was of 9
1077,B0818ZYVH1,5,"Got it at Rs.89.00/-.Fregrance is too good. Long lasting up-to 2-6 hours depends on the situation.At this price, good soap."
1049,AVpfIfGA1cnluZ0-emyp,4,Good soap with nice fragrance
847,AVphLY7v1cnluZ0-_Ty0,5,It's a very good soap which gives sufficient lather and cleans the body. Also leaves a very good fragrance.
1080,B0832PGNNH,5,Good healthy snack..
858,B0832PGNNH,5,Very good
858,B0832PGNNH,4,Good ☺
1077,B0832PGNNH,5,Received in good condition
1077,B0832PGNNH,5,Nice quality
1077,B0832PGNNH,1,Most of the biscuits were crushed.Had to throw half of the biscuit dusts. So a total loss .i bought it from amazon prime. Unhappy with my purchase
1095,B0832PGNNH,1,Kachha maida (uncooked wheat flour) tastes better than this. Go for their Vita Marie variant instead.
1095,B0832PGNNH,5,Brand Britannia no thing to introduce for biscuit quality.
767,B0832PGNNH,1,"It is surprisingly different taste and flavor which is basically dust and soil taste and unable to eatable , really very bad taste in 1st time of this biscuit"
1077,B0832PGNNH,5,Very good product and nice product. Nicely product.
1065,B0832PGNNH,5,Healthy and tasty both
1065,B0832PGNNH,5,This is a good productAnd safely delivered
853,B0832PGNNH,5,"Though a bit pricey but worth it, healthy and tasty"
1120,B0832PGNNH,1,taste is terrible 😫
1077,B0832PGNNH,4,Good for tea time
847,B0832PGNNH,4,Excellent u r also getting money back
1080,B0832PGNNH,5,Very good product.
1077,B0832PGNNH,5,Good one
1077,AVph0EeEilAPnD_x9myq,5,"This is original sandal soap,also smell is fantastic"
847,AVqkIdntQMlgsOJE6fuB,5,Good quality soap and helps to remove body darkening
697,AVphLY7v1cnluZ0-_Ty0,5,It's my favourite soap
949,AVphLY7v1cnluZ0-_Ty0,1,Poor fragrance. It will be inappropriate to exactly describe the fragrance on this platforn. Shocker from mysore sandal brand. 1st and last time purchasing this soap
1003,AVzvXXwEvKc47QAVfRhx,2,I generally like Patanjali products but really didn’t like this Ghee. The gravity is not good and this doesn’t feel like what original ghee should be like.
684,AVpgdkC8ilAPnD_xsvyi,1,No where near to the pure Cow Ghee. I dont know why people are crazy about it.
444,AV1YnR7wglJLPUi8IJmi,2,This does not have aroma of a good ghee. Color is also yellow like butter. I do not recommend for people looking to buy pure ghee for kids.
1060,AV1YnR7wglJLPUi8IJmi,5,The purity of the Patanjali Cows Ghee.
1060,AVph0EeEilAPnD_x9myq,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it"
1060,AVqkIdntQMlgsOJE6fuB,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer
949,AVqkIdntQMlgsOJE6fuB,1,Seriously one should check the quality
697,AVqkIdntQMlgsOJE6fuB,5,Using it second time... good
1060,AVzvXXwEvKc47QAVfRhx,4,Looks cool and works perfectly.
1002,AVpgdkC8ilAPnD_xsvyi,5,It suits small wrist handed men very well like me. Thank you Amazon
949,AV1YnR7wglJLPUi8IJmi,5,Good product 👍👍👍👍 as it is my second smart watch this is better than my previous one...
684,AVpgdkC8ilAPnD_xsvyi,1,The heart rate monitor shows as OFF on the tracker whereas visible in the phone.The same value should be visible in the tracker as well as shown in the picture
862,AVph0EeEilAPnD_x9myq,1,"I have an order, step tracking was not working and in replacement I received an used watch which was not even packed."
862,AVqkIdntQMlgsOJE6fuB,4,Good watch. Bought it at reasonable price in sale.
862,AVpgdkC8ilAPnD_xsvyi,5,Value for mony
910,AVpgdkC8ilAPnD_xsvyi,4,We had been using this soap since my childhood days.its a good product.
89,AVzvXXwEvKc47QAVfRhx,5,Just Great
862,AVpgdkC8ilAPnD_xsvyi,5,Way best! Lovely scent :)
862,AV1YnR7wglJLPUi8IJmi,5,Looking good and stylish. Worthy.
862,AVzvXXwEvKc47QAVfRhx,5,Sexy & smart watch with many new features
823,AVph0EeEilAPnD_x9myq,2,"Small display, gray display, only notification, can't read sms or what app, music controller missing."
910,AVqkIdntQMlgsOJE6fuB,5,"It is perfect. Good condition although the plastic box was cracked. The watch is original, works fine."
862,AVzvXXwEvKc47QAVfRhx,1,Charging unit is not received to me in the package.?How could I charge the band?
6969,AVzvXXwEvKc47QAVfRhx,5,I'm Using Almost 2 months Nearly its Working Good and Style is Simply Nuce
9696,AVzvXXwEvKc47QAVfRhx,5,This watch is just awesome. It's battery life is long lasting and all the additional features makes it worth buying and it looks so fashionable as well.
9696,AVpgdkC8ilAPnD_xsvyi,1,"Don't buy this watch, the time setting stick is jammed. I can't find how to set time in this watch,"
9696,AV1YnR7wglJLPUi8IJmi,5,Watch strap is little heavy though it doesn't matter. Golden colour combination looks premium.Titan is great.love it
9696,AVphLY7v1cnluZ0-_Ty0,1,"Metal strip of watch not good, felt like duplicate of titan !! Not satisfied with the product.....this was not expected. Waste money"
333,AVphLY7v1cnluZ0-_Ty0,5,Very good and simple looking watch. Hopefully quality will also be expected as from Titan
333,AVpfIfGA1cnluZ0-emyp,5,"Specially I like the dial diameter which is not very large, perfectly fits on my hand."
333,AVphLY7v1cnluZ0-_Ty0,5,Beautiful
333,AVphLY7v1cnluZ0-_Ty0,5,Very good looking very nice awesome perfect look best quality
444,B08DLL7C2D,3,Nice fragrance n it is Good for hair n face treatment
444,B08DLL7C2D,2,Good prdct
444,B08DLL7C2D,5,"As always, good product."
8001,B08DLL7C2D,5,All Time Fav Product
8001,B08DLL7C2D,5,The bestPatanjali baba Ram dev ji
8001,B08DLL7C2D,1,"Seems like I have got fake products, as after consuming this I didnt find effects on my body. Even feels like I'm consuming rice hulls."
