,book_id,title,user_id,rating,review,sentiment,score,raw_ratings
1069,11,Treasure Island,32923,5,Amazing quality,0.6,3,4
1070,11,Treasure Island,33065,2,bad,-0.7,-1.4,1
1071,11,Treasure Island,33716,5,Excellent,1,5,5
1072,11,Treasure Island,33872,5,Amazing quality,0.6,3,4
1073,11,Treasure Island,36240,5,fabulous,0.4,2,4
1074,11,Treasure Island,36695,3,good,0.7,2.1,4
1075,11,Treasure Island,37284,4,Absolutely fine book.,0.416666667,1.666666667,3
1076,11,Treasure Island,38080,5,fabulous,0.4,2,4
1077,11,Treasure Island,38082,5,very good,0.7,3.5,5
1078,11,Treasure Island,38798,3,Only OK,0.25,0.75,3
1079,11,Treasure Island,42404,4,"Very nice product thrill and adventurous story,lovers",0.64,2.56,4
1080,11,Treasure Island,43622,4,Absolutely fine book.,0.416666667,1.666666667,3
1081,11,Treasure Island,43985,4,interesting,0.5,2,4
1082,11,Treasure Island,45269,4,"Very nice product thrill and adventurous story,lovers",0.64,2.56,4
1083,11,Treasure Island,46139,5,Amazing quality,0.6,3,4
1084,11,Treasure Island,47746,3,Only OK,0.25,0.75,3
1085,11,Treasure Island,47800,5,Interesting story,0.5,2.5,4
1086,11,Treasure Island,48559,5,nice,0.6,3,4
1087,11,Treasure Island,48687,5,fabulous,0.4,2,4
1088,11,Treasure Island,49288,5,best book,1,5,5
1089,11,Treasure Island,49289,5,Interesting story,0.5,2.5,4
1090,11,Treasure Island,49295,5,attractive book,0.8,4,5
1091,11,Treasure Island,49297,5,awesome,1,5,5
1092,11,Treasure Island,49298,5,Interesting story,0.5,2.5,4
1093,11,Treasure Island,50096,5,fabulous,0.4,2,4
1094,11,Treasure Island,50101,5,Interesting story,0.5,2.5,4
1095,11,Treasure Island,50104,5,attractive book,0.8,4,5
1096,11,Treasure Island,50133,5,Amazing quality,0.6,3,4
1097,11,Treasure Island,51166,5,attractive book,0.8,4,5
1098,11,Treasure Island,51480,3,can do better,0.5,1.5,3
1099,11,Treasure Island,51762,5,Interesting story,0.5,2.5,4
1100,12,Time Enough for Love,314,4,Love Old Books,0.3,1.2,3
1101,12,Time Enough for Love,725,4,attractive book,0.8,3.2,4
1102,12,Time Enough for Love,1136,4,nice,0.6,2.4,4
1103,12,Time Enough for Love,2077,3,"It somehow manages to be good, bad, and ugly",-0.233333333,-0.7,2
1104,12,Time Enough for Love,2171,5,fabulous,0.4,2,4
1105,12,Time Enough for Love,3114,4,Excellent,1,4,5
1106,12,Time Enough for Love,3662,4,It is still an interesting read,0.5,2,4
1107,12,Time Enough for Love,5379,4,nice,0.6,2.4,4
1108,12,Time Enough for Love,7563,2,Worst Heinlen novel for me by a fair margin.,-0.15,-0.3,2
1109,12,Time Enough for Love,8440,2,bad,-0.7,-1.4,1
1110,12,Time Enough for Love,8669,4,fabulous,0.4,1.6,3
1111,12,Time Enough for Love,9722,4,Excellent,1,4,5
1112,12,Time Enough for Love,11599,3," Interesting, but not as engaging as his norm",0.45,1.35,3
1113,12,Time Enough for Love,11691,3,not bad,-0.7,-2.1,1
1114,12,Time Enough for Love,11927,3," Interesting, but not as engaging as his norm",0.45,1.35,3
1115,12,Time Enough for Love,12476,2,Worst Heinlen novel for me by a fair margin.,-0.15,-0.3,2
1116,12,Time Enough for Love,13000,4,Love Old Books,0.3,1.2,3
1117,12,Time Enough for Love,13274,4,It is still an interesting read,0.5,2,4
1118,12,Time Enough for Love,13282,5,"Superbly imaginative,humanity condensed",0.6,3,4
1119,12,Time Enough for Love,13826,4,attractive book,0.8,3.2,4
1120,12,Time Enough for Love,14222,4,Love Old Books,0.3,1.2,3
1121,12,Time Enough for Love,14285,3,"fine story, poor digitization",0.008333333,0.025,3
1122,12,Time Enough for Love,15054,3,can do better,0.5,1.5,3
1123,12,Time Enough for Love,15494,3,Didn't hold up,0,0,3
1124,12,Time Enough for Love,16569,4,awesome,1,4,5
1125,12,Time Enough for Love,16587,3,good,0.7,2.1,4
1126,12,Time Enough for Love,16913,5,good service,0.7,3.5,5
1127,12,Time Enough for Love,17242,4,nice,0.6,2.4,4
1128,12,Time Enough for Love,17984,5,"Superbly imaginative,humanity condensed",0.6,3,4
1129,12,Time Enough for Love,18199,3,"fine story, poor digitization",0.008333333,0.025,3
1130,12,Time Enough for Love,18316,5,best book,1,5,5
1131,12,Time Enough for Love,18798,2,bad quality book,-0.7,-1.4,1
1132,12,Time Enough for Love,18957,4,"Superbly imaginative,humanity condensed",0.6,2.4,4
1133,12,Time Enough for Love,19171,5,awesome,1,5,5
1134,12,Time Enough for Love,19724,4,attractive book,0.8,3.2,4
1135,12,Time Enough for Love,20782,4,Love Old Books,0.3,1.2,3
1136,12,Time Enough for Love,20991,4,It is still an interesting read,0.5,2,4
1137,12,Time Enough for Love,21217,3,not bad,-0.7,-2.1,1
1138,12,Time Enough for Love,21228,5,"Superbly imaginative,humanity condensed",0.6,3,4
1139,12,Time Enough for Love,21713,5,good service,0.7,3.5,5
1140,12,Time Enough for Love,24326,3,a little disappointed,-0.46875,-1.40625,1
1141,12,Time Enough for Love,24499,4,very good,0.7,2.8,4
1142,12,Time Enough for Love,24582,3,not bad,-0.7,-2.1,1
1143,12,Time Enough for Love,26398,4,very good,0.7,2.8,4
1144,12,Time Enough for Love,26750,4,It is still an interesting read,0.5,2,4
1145,12,Time Enough for Love,28158,3,a little disappointed,-0.46875,-1.40625,1
1146,12,Time Enough for Love,28831,4,nice,0.6,2.4,4
1147,12,Time Enough for Love,29031,3,ok,0.5,1.5,3
1148,12,Time Enough for Love,29123,2,bad,-0.7,-1.4,1
1149,12,Time Enough for Love,29644,5,attractive book,0.8,4,5
1150,12,Time Enough for Love,30283,5,attractive book,0.8,4,5
1151,12,Time Enough for Love,31305,2,Worst Heinlen novel for me by a fair margin.,-0.15,-0.3,2
1152,12,Time Enough for Love,31760,3,good,0.7,2.1,4
1153,12,Time Enough for Love,32058,4,It is still an interesting read,0.5,2,4
1154,12,Time Enough for Love,32419,3,good,0.7,2.1,4
1155,12,Time Enough for Love,32635,3,a little disappointed,-0.46875,-1.40625,1
1156,12,Time Enough for Love,32748,3,ok,0.5,1.5,3
1157,12,Time Enough for Love,33147,4,Love Old Books,0.3,1.2,3
1158,12,Time Enough for Love,33207,3,good,0.7,2.1,4
1159,12,Time Enough for Love,33872,5,good service,0.7,3.5,5
1160,12,Time Enough for Love,34531,4,awesome,1,4,5
1161,12,Time Enough for Love,34688,3,a little disappointed,-0.46875,-1.40625,1
1162,12,Time Enough for Love,35259,4,fabulous,0.4,1.6,3
1163,12,Time Enough for Love,35982,3,ok ok,0.5,1.5,3
1164,12,Time Enough for Love,36031,4,interesting,0.5,2,4
1165,12,Time Enough for Love,36695,3,a little disappointed,-0.46875,-1.40625,1
1166,12,Time Enough for Love,37041,4,attractive book,0.8,3.2,4
1167,12,Time Enough for Love,37153,4,awesome,1,4,5
1168,12,Time Enough for Love,37834,4,Excellent,1,4,5
1169,12,Time Enough for Love,38082,5,good service,0.7,3.5,5
1170,12,Time Enough for Love,40251,4,Excellent,1,4,5
1171,12,Time Enough for Love,40251,4,attractive book,0.8,3.2,4
1172,12,Time Enough for Love,40490,3,ok,0.5,1.5,3
1173,12,Time Enough for Love,40566,5,good service,0.7,3.5,5
1174,12,Time Enough for Love,43985,3,can do better,0.5,1.5,3
1175,12,Time Enough for Love,45493,5,best book,1,5,5
1176,12,Time Enough for Love,48291,4,Love Old Books,0.3,1.2,3
1177,12,Time Enough for Love,48297,2,Worst Heinlen novel for me by a fair margin.,-0.15,-0.3,2
1178,12,Time Enough for Love,48482,3,not bad,-0.7,-2.1,1
1179,12,Time Enough for Love,48687,5,good service,0.7,3.5,5
1180,12,Time Enough for Love,49288,5,very good,0.7,3.5,5
1181,12,Time Enough for Love,49289,5,"Superbly imaginative,humanity condensed",0.6,3,4
1182,12,Time Enough for Love,49295,5,good service,0.7,3.5,5
1183,12,Time Enough for Love,49297,5,"Superbly imaginative,humanity condensed",0.6,3,4
1184,12,Time Enough for Love,49830,5,Timeless classic for any sci fi fan,0.166666667,0.833333333,3
1185,12,Time Enough for Love,50101,5,attractive book,0.8,4,5
1186,12,Time Enough for Love,50102,5,nice,0.6,3,4
1187,12,Time Enough for Love,50104,5,"Superbly imaginative,humanity condensed",0.6,3,4
1188,12,Time Enough for Love,50133,5,good service,0.7,3.5,5
1189,12,Time Enough for Love,50610,2,bad,-0.7,-1.4,1
1190,12,Time Enough for Love,51065,3,good,0.7,2.1,4
1191,12,Time Enough for Love,51166,4,very good,0.7,2.8,4
1192,12,Time Enough for Love,51762,5,Timeless classic for any sci fi fan,0.166666667,0.833333333,3
1193,12,Time Enough for Love,51838,4,attractive book,0.8,3.2,4
1194,12,Time Enough for Love,52007,1,boring,-1,-1,1
1195,12,Time Enough for Love,52036,1,bad ,-0.7,-0.7,2
1196,12,Time Enough for Love,52469,5,Timeless classic for any sci fi fan,0.166666667,0.833333333,3
1197,12,Time Enough for Love,52583,5,"Superbly imaginative,humanity condensed",0.6,3,4
1198,12,Time Enough for Love,53145,5,interesting,0.5,2.5,4
1199,12,Time Enough for Love,53245,3,ok,0.5,1.5,3
1200,13,Job: A Comedy of Justice,1169,3,ok,0.5,1.5,3
1201,13,Job: A Comedy of Justice,2324,5,one of Heinlein's best books. It came in as good a condition,0.85,4.25,5
1202,13,Job: A Comedy of Justice,3022,2,very boring,-1,-2,1
1203,13,Job: A Comedy of Justice,3662,5,nice,0.6,3,4
1204,13,Job: A Comedy of Justice,3922,5,one of Heinlein's best books. It came in as good a condition,0.85,4.25,5
1205,13,Job: A Comedy of Justice,5115,4,Good Read!,0.7,2.8,4
1206,13,Job: A Comedy of Justice,6063,4,interesting,0.5,2,4
1207,13,Job: A Comedy of Justice,6342,5,one of Heinlein's best books. It came in as good a condition,0.85,4.25,5
1208,13,Job: A Comedy of Justice,7001,3,not bad,-0.7,-2.1,1
1209,13,Job: A Comedy of Justice,8167,4,Excellent,1,4,5
1210,13,Job: A Comedy of Justice,8370,4,best book,1,4,5
1211,13,Job: A Comedy of Justice,8484,3,not bad,-0.7,-2.1,1
1212,13,Job: A Comedy of Justice,8510,3,not bad,-0.7,-2.1,1
1213,13,Job: A Comedy of Justice,9246,3,not bad,-0.7,-2.1,1
1214,13,Job: A Comedy of Justice,9731,3,not bad,-0.7,-2.1,1
1215,13,Job: A Comedy of Justice,10249,3,not bad,-0.7,-2.1,1
1216,13,Job: A Comedy of Justice,10288,3,good,0.7,2.1,4
1217,13,Job: A Comedy of Justice,10509,5,stars Love this book,0.5,2.5,4
1218,13,Job: A Comedy of Justice,10610,5,classic SciFi,0.166666667,0.833333333,3
1219,13,Job: A Comedy of Justice,10944,4,It's in good shape but it took almost two months to arrive,0.7,2.8,4
1220,13,Job: A Comedy of Justice,11285,3,ok,0.5,1.5,3
1221,13,Job: A Comedy of Justice,11408,3,can do better,0.5,1.5,3
1222,13,Job: A Comedy of Justice,11691,5,stars Love this book,0.5,2.5,4
1223,13,Job: A Comedy of Justice,11692,5,very good,0.7,3.5,5
1224,13,Job: A Comedy of Justice,11868,5,best book,1,5,5
1225,13,Job: A Comedy of Justice,11927,4,It's in good shape but it took almost two months to arrive,0.7,2.8,4
1226,13,Job: A Comedy of Justice,11945,4,nice,0.6,2.4,4
1227,13,Job: A Comedy of Justice,12381,5,one of Heinlein's best books. It came in as good a condition,0.85,4.25,5
1228,13,Job: A Comedy of Justice,12471,4,It's in good shape but it took almost two months to arrive,0.7,2.8,4
1229,13,Job: A Comedy of Justice,12874,4,attractive book,0.8,3.2,4
1230,13,Job: A Comedy of Justice,12946,5,attractive book,0.8,4,5
1231,13,Job: A Comedy of Justice,13282,5,fabulous,0.4,2,4
1232,13,Job: A Comedy of Justice,13776,4,It's in good shape but it took almost two months to arrive,0.7,2.8,4
1233,13,Job: A Comedy of Justice,13794,3,not bad,-0.7,-2.1,1
1234,13,Job: A Comedy of Justice,14546,5,interesting,0.5,2.5,4
1235,13,Job: A Comedy of Justice,14603,5,classic SciFi,0.166666667,0.833333333,3
1236,13,Job: A Comedy of Justice,15604,5,stars Love this book,0.5,2.5,4
1237,13,Job: A Comedy of Justice,16569,3,ok,0.5,1.5,3
1238,13,Job: A Comedy of Justice,17434,3,not bad,-0.7,-2.1,1
1239,13,Job: A Comedy of Justice,17643,5,awesome,1,5,5
1240,13,Job: A Comedy of Justice,19526,5,stars Love this book,0.5,2.5,4
1241,13,Job: A Comedy of Justice,19724,5,best book,1,5,5
1242,13,Job: A Comedy of Justice,19942,2,not so interesting,0.5,1,3
1243,13,Job: A Comedy of Justice,20406,5,Excellent,1,5,5
1244,13,Job: A Comedy of Justice,20782,3,not so interesting,0.5,1.5,3
1245,13,Job: A Comedy of Justice,21217,4,best book,1,4,5
1246,13,Job: A Comedy of Justice,21228,4,Good Read!,0.7,2.8,4
1247,13,Job: A Comedy of Justice,21676,5,interesting,0.5,2.5,4
1248,13,Job: A Comedy of Justice,21733,5,classic SciFi,0.166666667,0.833333333,3
1249,13,Job: A Comedy of Justice,23612,5,attractive book,0.8,4,5
1250,13,Job: A Comedy of Justice,25164,4,It's in good shape but it took almost two months to arrive,0.7,2.8,4
1251,13,Job: A Comedy of Justice,25840,2,very boring,-1,-2,1
1252,13,Job: A Comedy of Justice,26145,3,not bad,-0.7,-2.1,1
1253,13,Job: A Comedy of Justice,26629,5,stars Love this book,0.5,2.5,4
1254,13,Job: A Comedy of Justice,26718,5,awesome,1,5,5
1255,13,Job: A Comedy of Justice,27834,4,It's in good shape but it took almost two months to arrive,0.7,2.8,4
1256,13,Job: A Comedy of Justice,27934,5,awesome,1,5,5
1257,13,Job: A Comedy of Justice,29819,4,stars Love this book,0.5,2,4
1258,13,Job: A Comedy of Justice,30313,4,nice,0.6,2.4,4
1259,13,Job: A Comedy of Justice,30794,4,Good Read!,0.7,2.8,4
1260,13,Job: A Comedy of Justice,32338,4,nice,0.6,2.4,4
1261,13,Job: A Comedy of Justice,32635,4,Good Read!,0.7,2.8,4
1262,13,Job: A Comedy of Justice,32745,4,Excellent,1,4,5
1263,13,Job: A Comedy of Justice,32748,5,classic SciFi,0.166666667,0.833333333,3
1264,13,Job: A Comedy of Justice,32918,4,It was worth reading again,0.3,1.2,3
1265,13,Job: A Comedy of Justice,33065,4,Excellent,1,4,5
1266,13,Job: A Comedy of Justice,33697,5,classic SciFi,0.166666667,0.833333333,3
1267,13,Job: A Comedy of Justice,33716,4,awesome,1,4,5
1268,13,Job: A Comedy of Justice,36099,5,Excellent,1,5,5
1269,13,Job: A Comedy of Justice,36695,4,fabulous,0.4,1.6,3
1270,13,Job: A Comedy of Justice,37284,5,Excellent,1,5,5
1271,13,Job: A Comedy of Justice,37834,4,It was worth reading again,0.3,1.2,3
1272,13,Job: A Comedy of Justice,38865,2,not so interesting,0.5,1,3
1273,13,Job: A Comedy of Justice,42508,4,It was worth reading again,0.3,1.2,3
1274,13,Job: A Comedy of Justice,42574,4,awesome,1,4,5
1275,13,Job: A Comedy of Justice,43622,4,It was worth reading again,0.3,1.2,3
1276,13,Job: A Comedy of Justice,43985,4,Excellent,1,4,5
1277,13,Job: A Comedy of Justice,44397,5,stars Love this book,0.5,2.5,4
1278,13,Job: A Comedy of Justice,45269,5,attractive book,0.8,4,5
1279,13,Job: A Comedy of Justice,45493,4,best book,1,4,5
1280,13,Job: A Comedy of Justice,45554,4,It was worth reading again,0.3,1.2,3
1281,13,Job: A Comedy of Justice,46482,5,attractive book,0.8,4,5
1282,13,Job: A Comedy of Justice,47411,3,not bad,-0.7,-2.1,1
1283,13,Job: A Comedy of Justice,47800,5,great,0.8,4,5
1284,13,Job: A Comedy of Justice,48482,5,nice,0.6,3,4
1285,13,Job: A Comedy of Justice,48559,4,It was worth reading again,0.3,1.2,3
1286,13,Job: A Comedy of Justice,48687,5,awesome,1,5,5
1287,13,Job: A Comedy of Justice,49288,5,great,0.8,4,5
1288,13,Job: A Comedy of Justice,49289,5,best book,1,5,5
1289,13,Job: A Comedy of Justice,49295,5,great,0.8,4,5
1290,13,Job: A Comedy of Justice,49297,5,fabulous,0.4,2,4
1291,13,Job: A Comedy of Justice,49298,2,not so interesting,0.5,1,3
1292,13,Job: A Comedy of Justice,50096,5,nice,0.6,3,4
1293,13,Job: A Comedy of Justice,50101,5,great,0.8,4,5
1294,13,Job: A Comedy of Justice,50104,5,fabulous,0.4,2,4
1295,13,Job: A Comedy of Justice,50133,5,great,0.8,4,5
1296,13,Job: A Comedy of Justice,50999,3,not bad,-0.7,-2.1,1
1297,13,Job: A Comedy of Justice,51480,2,not so interesting,0.5,1,3
1298,13,Job: A Comedy of Justice,51838,4,fabulous,0.4,1.6,3
1299,13,Job: A Comedy of Justice,52036,5,great,0.8,4,5
1300,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,951,5,Quirky but Quality,0,0,3
1301,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,1169,3, somewhat tedious,-0.5,-1.5,1
1302,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,1952,5,interesting,0.5,2.5,4
1303,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,2324,5,best book,1,5,5
1304,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,3087,3,can do better,0.5,1.5,3
1305,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,3739,4,awesome,1,4,5
1306,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,4536,5,Quirky but Quality,0,0,3
1307,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,5115,3, somewhat tedious,-0.5,-1.5,1
1308,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,5461,4,awesome,1,4,5
1309,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,5645,5,awesome,1,5,5
1310,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,6063,4,very good,0.7,2.8,4
1311,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,6342,5,best book,1,5,5
1312,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,7001,3, somewhat tedious,-0.5,-1.5,1
1313,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8167,4,interesting,0.5,2,4
1314,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8178,5,Quirky but Quality,0,0,3
1315,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8370,3, somewhat tedious,-0.5,-1.5,1
1316,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8484,3,not bad,-0.7,-2.1,1
1317,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8510,3,ok,0.5,1.5,3
1318,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,9246,3, somewhat tedious,-0.5,-1.5,1
1319,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,10111,4,attractive book,0.8,3.2,4
1320,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,10402,4,interesting,0.5,2,4
1321,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,10944,4,best book,1,4,5
1322,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,11285,3,good,0.7,2.1,4
1323,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,11692,5,Quirky but Quality,0,0,3
1324,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,11927,3,can do better,0.5,1.5,3
1325,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,11945,4,Excellent,1,4,5
1326,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,12381,4,greta book,0,0,3
1327,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,12874,4,fabulous,0.4,1.6,3
1328,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,12946,5,best book,1,5,5
1329,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,13794,3,ok,0.5,1.5,3
1330,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,14546,5,attractive book,0.8,4,5
1331,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,14603,4,best book,1,4,5
1332,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,15604,4,awesome,1,4,5
1333,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,16569,3, somewhat tedious,-0.5,-1.5,1
1334,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,17434,4,awesome,1,4,5
1335,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,17643,5,fabulous,0.4,2,4
1336,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,18313,1,A dissapointment,0,0,3
1337,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,19526,5,excellent Douglas Adams,1,5,5
1338,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,19724,4,nice,0.6,2.4,4
1339,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,20406,4,best book,1,4,5
1340,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,20782,4,nice,0.6,2.4,4
1341,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,21228,4,fabulous,0.4,1.6,3
1342,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,21676,5,best book,1,5,5
1343,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,21733,3,not electrifying,0,0,3
1344,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,22164,2,A dissapointment,0,0,3
1345,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,22602,3,can do better,0.5,1.5,3
1346,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,23576,2,bad,-0.7,-1.4,1
1347,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,24326,3,not bad,-0.7,-2.1,1
1348,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,24834,5,Quirky but Quality,0,0,3
1349,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,25182,4,fabulous,0.4,1.6,3
1350,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,25840,3,Not what I expected.,0.05,0.15,3
1351,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,26145,3, somewhat tedious,-0.5,-1.5,1
1352,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,26629,4,awesome,1,4,5
1353,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,27499,2,A dissapointment,0,0,3
1354,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,27834,5,interesting,0.5,2.5,4
1355,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,27934,4,Excellent,1,4,5
1356,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,28767,1,A dissapointment,0,0,3
1357,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,28824,3,good,0.7,2.1,4
1358,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,29123,5,Quirky but Quality,0,0,3
1359,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,29819,3,Not what I expected.,0.05,0.15,3
1360,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,30313,4,awesome,1,4,5
1361,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,30681,1,A dissapointment,0,0,3
1362,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,32305,5,very good,0.7,3.5,5
1363,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,32635,3,not electrifying,0,0,3
1364,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,32745,4,nice,0.6,2.4,4
1365,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,32748,5,excellent Douglas Adams,1,5,5
1366,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,33065,4,awesome,1,4,5
1367,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,33697,5,amazing,0.6,3,4
1368,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,33716,3,Not what I expected.,0.05,0.15,3
1369,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,36099,4,interesting,0.5,2,4
1370,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,37284,3,not electrifying,0,0,3
1371,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,37834,4,best book,1,4,5
1372,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,38865,2,bad,-0.7,-1.4,1
1373,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,41074,4,fabulous,0.4,1.6,3
1374,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,42404,3, somewhat tedious,-0.5,-1.5,1
1375,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,42574,2,very boring,-1,-2,1
1376,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,42810,4,interesting,0.5,2,4
1377,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,43622,4,very good,0.7,2.8,4
1378,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,44397,5,amazing,0.6,3,4
1379,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,45269,4,nice,0.6,2.4,4
1380,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,45493,4,excellent Douglas Adams,1,4,5
1381,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,46421,5,nice,0.6,3,4
1382,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,46482,5,excellent Douglas Adams,1,5,5
1383,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,46977,4,nice,0.6,2.4,4
1384,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,47411,4,very good,0.7,2.8,4
1385,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,47800,5,fabulous,0.4,2,4
1386,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,48559,3,Not what I expected.,0.05,0.15,3
1387,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,48687,5,excellent Douglas Adams,1,5,5
1388,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49288,5,amazing,0.6,3,4
1389,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49289,5,interesting,0.5,2.5,4
1390,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49295,5,best book,1,5,5
1391,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49297,5,excellent Douglas Adams,1,5,5
1392,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,49298,3,not electrifying,0,0,3
1393,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,50096,5,amazing,0.6,3,4
1394,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,50101,5,interesting,0.5,2.5,4
1395,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,50133,5,attractive book,0.8,4,5
1396,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,51460,3,not bad,-0.7,-2.1,1
1397,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,51480,3,Not what I expected.,0.05,0.15,3
1398,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,51838,4,attractive book,0.8,3.2,4
1399,14,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,53292,5,amazing,0.6,3,4
1400,15,The New York Trilogy,588,4,very good,0.7,2.8,4
1401,15,The New York Trilogy,1169,4,interesting,0.5,2,4
1402,15,The New York Trilogy,2171,4,Excellent,1,4,5
1403,15,The New York Trilogy,2324,5,Brilliant,0.9,4.5,5
1404,15,The New York Trilogy,2487,4,Very good,0.91,3.64,5
1405,15,The New York Trilogy,2900,4,nice,0.6,2.4,4
